filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,hiphopiness,speechiness
Anthony谢晓冬-我的世界.mp3,-0.4475033900842439,0.2561432237967108,-1.1671093600875524,-1.0863153449490954,-1.158295344123639,-1.281909704984352,-0.2666653146392047,0.8587768449524992,-0.1936546167326856,-0.13878491237933496,-0.5611555656681819,-0.40912591045659613,0.850085734282362,-0.09489960271966214,0.5850389938778151,-0.4434679167482597,-0.8245580663119381,-2.3567141228480284,-1.7166611966449024,-1.2094668642919695,-0.7529836483485277,-1.3343860860451644,-1.673655170226895,-1.5712794887845953,-0.47831559011758934,-1.9741410567699789,0.00220846408046782,0.07453546673059464
July宇-曾几何时.mp3,-0.30576502792535537,0.28857134904535914,0.025399004483279457,0.21431946000962362,0.12935445977105148,-0.34654500129384824,0.48918247737177883,0.014794156849374792,0.5037055276807909,0.9705484209720082,0.9306493730529062,-0.1791150390148898,-0.4198827634240393,0.37885072106419837,0.09366944206087036,0.4931495104889744,-0.624975299648561,0.39735759030588225,-1.2416348800424797,-0.6107267540814381,-0.48203766542843474,-0.06520352682771159,0.10581586812538168,-0.03903620095082009,-0.5504099319514006,0.015575113584119156,0.005692332051694393,0.6605046391487122
Lama-何处是吾乡.mp3,-0.1792054620388746,0.22393188646119344,-0.8491937649341367,-1.3872309086761079,-0.9148394400445675,-0.13463677829072904,0.13882037799561633,1.3028209826242396,-2.1974086698661157,-0.6778239046863186,0.7190540798405235,-1.1249168097665274,-0.6106771389621857,1.8204611708688994,-1.6788180839072517,-0.5575101027426461,0.7743485457427193,-0.538415053065985,1.7065003847363225,1.0750774771709932,2.2712307041249513,-0.4584985798672242,1.1537346357038232,-0.28937953483167933,0.5937435866780959,0.6475924443731556,4.868259566137567e-05,0.7386859059333801
Moon-Let.mp3,-0.40341198609073964,0.022018675442377324,-0.9542868349895663,-0.6282881383334609,-1.0352843162100647,-0.8798293188896729,-0.07442476590548444,0.8447157215715798,0.8029444062179505,-1.5429490845183655,-0.14285787564378385,0.04924859743089586,0.20909079951436285,-0.6578244925694671,-0.8583962547354425,-0.34269960744934097,0.44715907493720436,-0.6541640837539486,-1.0050412716606423,-1.1551278584793425,0.14806251026634956,-0.6112482301892559,0.20170855902270063,0.2864852151541164,0.5165833606560255,0.36509131628159813,0.001196561148390174,0.029701758176088333
Mroldcow-等你.mp3,0.6461169857120665,-2.0572889672123322,-1.2956518973532294,-1.4930582347817192,-1.0924702680263945,-1.2708106149533802,-2.834085064445687,2.5512174258747216,0.6524531372955295,-1.1495227577814984,2.106699734965578,-0.24945981021259966,1.0255189421545767,1.2943984100693928,0.33411078727745763,0.6164725034889433,1.0437505379946999,-0.412164776070249,0.39184482685265154,0.12403453599485229,0.6499905696374265,0.08605756504225696,-0.6179275339038183,0.5763724550827577,0.029703156071975285,0.4986114032123508,0.0001414190628565848,0.9991306662559509
ParallelLines乐队-与借物少女的对话.mp3,-0.29198156337841175,-0.9903487667085025,-0.14587016950645673,-0.06254757158143753,-0.16590564207638675,-0.2665198069607006,-0.656179700012355,-0.6220552084010211,-0.9875105012824383,0.23464957346821966,-0.47543516317398826,-0.012462459414583472,-0.44959282230175057,-0.056197701391328896,-1.1485500726978368,-0.9594667503413435,-0.5974220909332727,-1.2700748111763935,-1.4604462035652803,-1.0251137764613028,-0.8458548936806541,-1.5333182272486159,-0.7296583446904683,0.15824242920508072,-0.91025540108783,-1.0481634480263842,0.00011200389417354017,0.9431649446487427
Uluhgjon-塔吉克歌手-gulsurat.塔吉克歌曲.mp3,-0.4258884127934662,1.0902968523130188,-0.6172796616631964,-1.0169606657415602,-0.6156030897127576,-0.10573018799962783,0.9031942771603239,1.2129057001697185,-2.463886793385216,-1.1291895138700756,-2.6354706387322064,-1.8435432482060583,-0.21472614332262768,-2.1869953300706206,-1.7944385354556576,-0.9874234513174788,-1.8504222364956724,-0.794308707126995,-0.49741903488319633,-0.6173039204968368,0.1423373649337319,0.04767008919122952,-0.22211463166224502,0.40221623984551086,0.2640157710222757,0.21075787319319614,0.37231770157814026,0.0018473397940397263
Uluhgjon-塔吉克歌手-kuyuwada塔吉克歌曲.mp3,0.8427261697309362,0.7090855189885614,1.4166949945338154,2.3025839560553405,1.963899776029552,0.07039400070639676,0.7604252221163706,-1.4696086400489847,2.0090800378612634,1.0941806622813988,1.8032877250904962,0.8209298042281694,2.3403026350848686,-0.6329496044683235,-0.12524221098549734,1.0384651811936838,-0.20143978689079378,0.8208866408434891,0.4156868260840912,-0.23307693526190784,-0.399139142392493,1.2816603719756867,1.309170450224143,-0.39240312239879466,0.2871834977138429,-0.7271025975064876,0.2214401364326477,0.015038729645311832
Uluhgjon-塔吉克歌手-塔吉克音乐2.mp3,0.7894843010925525,2.8236394990038387,0.6728759392865388,0.155001572174727,0.3943273290566046,1.5442219153726426,2.016973387435328,0.01853852794257256,-2.210965968604739,-1.9909442464740876,-0.4156931119441315,1.0068886195152515,-0.18294208756458677,1.2171518004681847,1.2136736673802726,0.8740517655772501,0.25056847766915724,0.7238809378583944,0.9852906524961199,1.643593966454745,1.0976512023441802,1.401653649096962,1.0036455999272131,0.8132550956594626,0.32872386071402837,1.303165687396363,2.6869415137298347e-07,0.026791328564286232
Y兔-地球Earth.mp3,-0.14061773083142245,1.0729292122349392,0.7260857764317261,0.737035281665397,0.5486826323261771,0.7270122201293672,1.2232877395717492,-0.2645943905901378,-0.5678658532007929,-0.05087596197617101,0.051529781728586084,-1.0178944793831486,1.2839942482060398,-1.9698697244598384,1.496828509267203,-0.16496118860928038,0.4549332897568238,1.1780967393638024,0.47400960444712564,2.2186713242997063,0.7843324346067385,0.27877105720183915,1.6131236891789078,0.7109712813152483,0.9175770368365697,2.3576230777276064,0.08451957255601883,0.003971598576754332
