filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,hiphopiness,speechiness,Column1
AlanBlack-Stumbling.mp3,0.2648183979681789,0.06778953969478607,1788.0495257000125,1946.454042,3625.313133,0.095440721,-250.8699302,106.4379212,-11.49747511,24.6281061,13.39069306,12.40739152,-2.402197351,-4.352718631,-4.309551181,-4.392866427,-1.042486284,7.709335519,1.64272959,9.573492367,1.133790037,3.996055757,1.873685354,3.888011106,0.818769045,8.711939512,,,
AldRicH薛少-夏は涼しい.mp3,0.4839382972568762,0.23948034644126892,1885.084419566592,1894.982977,3736.506787,0.078822439,-171.7165478,93.93380486,-10.7680327,6.523114547,11.68497282,2.715227566,-0.162768561,14.23888535,6.099984985,7.309771165,9.906123043,9.604208193,4.145826357,1.22078602,-0.868793639,4.384477213,0.004523898,-2.436343338,-5.033636953,3.390017885,,,
alenho-缺一声晚安.mp3,0.4074075916288976,0.2666201889514923,3024.615818738913,2655.607982,6090.147205,0.156404956,-1.950628796,58.71304857,-4.753023871,36.24572432,4.99397102,17.11936097,3.298420849,13.52550024,-0.273826798,7.524664961,-5.592985604,3.960925039,-4.239127642,-0.025652114,-0.617989789,3.18329119,-4.537605295,2.545374237,-6.473182374,-1.497282086,,,
AlexChan-Warmin!!.mp3,0.47524080479240893,0.3374921381473541,1931.7482923344423,2323.662967,4335.758183,0.054529298,-90.33019728,97.71284447,40.63414137,42.50096331,12.33157509,10.54141865,0.361038015,3.79574153,-7.880744109,5.971315753,-9.285715259,3.832050238,-2.622437033,-0.632184325,1.021789128,4.981115846,-3.185614988,3.24037522,-0.549197128,2.804118265,,,
Alfred石峻-挚爱.mp3,0.3651999562090532,0.16044707596302032,2570.805683749655,2473.231951,5224.515567,0.135236294,-99.01346079,90.19015814,1.563171449,14.49042349,-0.615524245,3.080288738,-6.523495099,2.343208137,-4.449578402,-0.619354155,-6.216244121,0.732068242,-4.984405225,1.636854722,-1.648857184,6.059302829,0.613665322,4.409431582,-0.036587474,-0.217521959,,,
Alston贾志豪-不想回忆.mp3,0.33407408062478194,0.1391245573759079,2195.2075133506614,2617.316389,5200.161406,0.074807179,-160.7902547,90.93717853,27.62155707,18.97710457,9.017372246,2.308055809,-7.354107759,-1.777157281,-14.92886322,-5.137113735,-9.494385716,-2.781974189,-10.0688419,-3.484566314,-9.759992976,-6.242852725,-8.2684128,-5.261689769,-7.225202925,0.129185584,,,
Alva.J二娃-无法入睡(情感研究所remix).mp3,0.3791747524616593,0.12063315510749817,2243.610582533368,2353.465727,4916.235352,0.093059304,-165.717154,99.03452155,24.81925723,28.69830085,6.770205176,1.979715556,-2.558051277,4.381024562,-5.724674341,8.587541618,-5.570625178,1.800850993,-2.76501699,3.680545212,-1.298741196,0.863760078,-6.138050763,0.207067313,-3.900116828,-1.217634639,,,
Alva.J二娃-讲道理！.mp3,0.40900997283536605,0.26377180218696594,2047.395796995176,2331.425702,4460.480002,0.071933557,-117.9733837,73.88927221,12.26999021,54.42434554,4.544855156,29.71514633,14.23237273,8.260337128,-0.953823626,5.61441186,-3.215201474,0.539767556,-5.076767447,-1.180466842,-5.5255686,0.077595748,-5.866697929,-2.779544041,-8.90957504,-4.907278668,,,
Anchoe-樱花结局.mp3,0.2815673315374048,0.24058039486408234,2302.3620202111424,2412.370706,4847.108806,0.101760918,-52.45357602,87.64218513,-11.55191785,18.53947489,-10.6336037,4.613336085,3.637340372,7.144916933,-2.38855396,-4.849707585,-2.297673659,-5.570007742,-2.230979193,1.486070107,-7.252468014,0.291140903,-6.18215999,-3.974569845,-4.10253757,-5.927929716,,,
AndreKostelanetz-GypsyFiddler.mp3,0.2883446919388938,0.09795758873224258,2002.733848623417,1878.273483,3583.014067,0.135557213,-133.0092211,113.8152158,-40.108497,21.58179114,3.048467038,10.49250841,-6.370189025,12.19821991,-5.0132108,-4.562967652,-9.174225837,-5.078939465,-8.77442135,1.107009695,-4.754094352,2.523653758,-3.454715152,0.467699428,-7.195413059,-0.450031892,,,
AoMen-MLIKEZ.mp3,0.3960210734762645,0.1633177101612091,3850.049113187836,2802.918582,7265.978413,0.195323964,-151.5117113,11.25651679,9.35061503,4.967552403,8.65569275,12.18966606,8.252493232,23.29656506,5.999273269,10.67414519,0.631177652,1.162152883,-2.095207807,5.3429431,3.21800152,6.779614351,2.518370084,4.325271052,-3.994498784,0.142085338,,,
Apiz_Mas-锦绣金黔(remix).mp3,0.43752528228527965,0.20721518993377686,2578.8544594013215,2553.320218,5366.12162,0.113087926,-119.6146158,61.05110908,2.889835912,32.13578874,8.693432002,20.27296748,11.6396944,9.40605637,4.997756589,13.96906899,-0.272755538,7.583425013,5.630052947,8.343823666,3.621286284,3.34959306,-3.404190718,6.374021904,-1.925150037,4.101888725,,,
APT飞果言和-漂浮.mp3,0.21625538269614403,0.19015103578567505,2539.329633175013,2339.965832,4977.492459,0.136076468,-108.4288814,68.34189749,-13.07765338,16.56960692,-17.79192209,0.427443714,-8.272443435,-10.87347577,-14.81844064,-5.570541221,-13.14282473,-3.150327812,-13.77427455,0.755444536,-7.214688973,-0.703260692,-4.573864281,-5.293370909,-6.508841935,-1.143892651,,,
ASH-JX-喧闹之余.mp3,0.307257138059641,0.06548301130533218,1345.7680410324358,1786.972113,2695.364899,0.055738362,-271.9998855,122.6707642,13.03296519,24.9137172,9.373055658,1.99631156,-1.36268585,1.881473428,-3.472704469,3.844831439,-2.187684162,1.128978341,-4.034613406,1.611404183,-2.730064856,-0.490245598,-5.755338658,-3.086648192,-5.389052579,-1.766755591,,,
AZA微唱团-一首简单的苏打绿believeinsodagreen,0.270287074,0.164611131,1888.0575,2188.539055,3761.239677,0.07671741,-144.5846021,99.49965857,-7.716898782,18.13197197,-1.655347994,-0.207829235,1.551951211,-5.11625351,-9.992251642,4.02767995,-9.916527505,-5.204168199,-10.95070117,-2.768443027,-2.850996819,-0.6308715,-5.156402903,1.42798634,-8.422115716,-4.075180807,,,
Az张安琦-再也不想.mp3,0.37768475565053145,0.17904868721961975,2795.304313791197,2690.020737,5796.155618,0.130995021,-109.6208626,77.69018555,19.39503097,6.944116879,-0.253186954,-1.860858582,-10.51063414,1.12797434,-14.24920699,3.000560169,-4.916864789,-3.689595734,-1.108377966,0.659223879,0.552005702,2.483341979,-6.957539576,0.90684917,-5.491533355,0.97348109,,,
BADRED-咎由自取.mp3,0.5581139950088473,0.2751200795173645,3190.885492464227,2690.70214,6276.795194,0.158411321,2.242381558,50.49017593,-12.74563465,34.61523813,18.05039693,8.633796006,-1.037832171,6.160693066,-0.424200047,15.01404328,-0.063992762,5.50181595,-3.2990624,1.889565015,0.615630955,3.573512103,-0.951478783,2.990065164,-2.661230739,3.223333263,,,
bad凡-让她飞吧remix.mp3,0.36383245891545074,0.1399809569120407,2113.3280040835084,2194.915635,4325.527712,0.097115759,-110.728862,106.2645773,-13.60779335,28.58384811,-3.065395483,5.42228741,-2.052674211,3.662812428,-6.352062954,4.537777485,-9.011366048,-2.617837895,-9.966469058,-2.910401101,-6.066327135,-5.777447739,-9.546176599,-0.117353014,-5.759754597,-6.716221874,,,
BCG$疆-allIloveyou.mp3,0.38229152037122993,0.19886061549186707,1385.4595711123902,1816.547021,2831.552187,0.054471897,-133.5044719,142.1334943,13.35081425,11.57307057,10.00150728,8.12855481,-10.56856727,6.105683272,-2.084830755,-0.311919541,2.122109276,-2.160365479,-6.507000394,0.284465189,-1.051804249,2.834793954,-5.58927742,3.584735292,-0.999599778,-1.800608149,,,
BearKingXbomber-路.mp3,0.36044522330544365,0.1453038454055786,1827.0508403076024,2156.201903,3986.656787,0.069761856,-136.3767471,123.9344716,13.48258113,19.5581322,3.368772924,7.172991992,1.332272574,6.551130179,-2.982972593,8.661451369,-0.545726077,5.203583961,1.699767338,3.475870306,1.264009235,1.258157622,-4.779129895,2.330258749,-0.938922711,1.079800542,,,
bertkaempfert&his-Zambesi.mp3,0.3677940938753592,0.11889050155878067,2057.7008326701616,2481.87809,4563.139766,0.081078022,-159.8802963,101.8371791,16.97722022,18.57931004,11.31217644,18.6473847,4.319676043,11.16266142,-0.183599529,4.397409465,-2.615448842,4.303288786,-5.715672907,0.722225329,-9.947686159,-2.031300816,-7.994464869,-3.405089993,-14.41784172,-4.263961136,,,
Big_Trouble-初.mp3,0.32391572263094415,0.17663031816482544,1933.661863652434,2052.779705,3979.786783,0.087142739,-145.0359132,101.865385,5.422120768,14.31132742,2.078205008,13.01204282,-4.964925469,0.635930444,-5.875987554,-1.102616961,-6.11967568,-0.690167856,-6.482715691,1.962679356,-2.643572468,-2.649915825,-2.479871313,-1.443721759,-4.227361793,-3.179027383,,,
BigBron-感谢Part2.mp3,0.5025705214618721,0.14139272272586823,2233.400338289985,2334.264681,4582.519303,0.089019675,-166.9086308,83.686116,9.69862459,35.97968121,7.862276143,15.00798455,3.080782254,10.63981788,-3.058536785,7.14488103,1.514419048,5.315245393,2.901866277,5.329833285,-1.954427429,8.267212688,-0.651542972,6.222188299,1.180257696,0.015394264,,,
BigClark-WholeLife(ProdbyYoungoz).mp3,0.4837533215413267,0.1770910918712616,1548.0471254811541,1952.097297,3297.616527,0.044950795,-199.3600608,100.5055637,9.192244362,30.61395612,-0.436742622,5.96260058,12.00321715,7.475590755,-8.254936198,5.582844506,-0.010156811,4.707276823,0.2553197,2.092471035,0.058887991,3.900329672,0.126507652,0.9773473,-1.504779209,2.017395279,,,
BigDaddyJ-MoAmbition-Am-吵架王.mp3,0.5249749124854736,0.321567565202713,2014.234434045429,2242.362856,4149.844713,0.074640426,-111.7104257,94.44754553,15.5275852,26.00276001,27.21592263,16.42290229,10.317292,8.333592136,-6.800346154,4.462629324,2.489266911,13.64572462,4.518353451,4.607973638,4.85384763,12.10554312,1.143856779,3.64165556,2.844350206,5.343127706,,,
BigYear-537.1.mp3,0.43954845034523404,0.17822563648223877,2156.6543496365703,2321.808262,4432.676184,0.100129782,-107.8486683,109.9120469,6.619623982,15.4632538,9.689302966,2.950366264,0.004644654,-0.501714172,-3.241690854,5.881097976,-0.644756134,2.071087616,-7.882673721,-2.70081454,-0.902623665,3.547746002,-4.73957807,4.667157351,-0.022960431,4.129046202,,,
Birdqueen-TrueColor.mp3,0.331742030770872,0.1148659735918045,1196.5312118145564,1608.188345,2313.177707,0.051054955,-223.5681543,142.3236358,21.49820533,27.06677678,12.26657245,3.812560832,0.315284974,-1.942658653,-6.617265525,0.517036199,-7.558335842,-4.342475237,-2.608781551,0.27620112,-9.66569716,-5.262259859,-6.995370474,-7.476656194,-5.880055996,-5.058936962,,,
BloodbroMuzic-大武汉.mp3,0.317955181239386,0.3022022247314453,2609.2863495091124,2628.749105,5569.360998,0.120854755,-24.55092432,76.92718965,-3.894580897,9.366789715,2.415354122,6.064806339,0.939163158,9.715988894,-4.402596454,1.307370418,-4.324021048,9.17727372,2.727427898,4.331042136,2.066310439,2.904844414,-8.392701606,0.819480776,-4.480662447,2.297341591,,,
Boni-去追.mp3,0.3577071568004761,0.2450079619884491,1746.3206535122229,1959.455484,3570.845951,0.071159639,-130.7757969,103.3890056,-4.340877209,30.86661077,8.530594507,12.08314853,-1.510712035,10.55928539,-3.305470656,4.190909787,-1.929827112,1.507798253,-0.199991126,3.492295701,0.020831196,3.334602396,-0.719687124,3.709895303,-2.295587066,-0.659200922,,,
BoyuanP-Hate.mp3,0.3032243704809854,0.20326130092144012,2989.4634949993647,2921.43638,6639.951532,0.115055776,-90.07144996,57.80238462,16.25824948,19.20775972,11.24286489,1.673731,-0.548005798,1.937523104,-2.964619385,4.389755476,-1.839767665,8.945366571,-0.449842703,3.036025053,-7.048246714,-1.191642772,-6.092860992,0.026609888,-6.741504961,0.01458642,,,
BPNINE-52.mp3,0.3823298357864998,0.3675591051578522,1864.0239899254389,2303.122501,4063.951972,0.069918015,-31.1960043,120.2817007,9.779269092,15.55607604,9.305958581,2.603320876,-4.499929822,-2.322637728,-11.73373463,4.074284516,-3.601048317,4.568543034,0.339253987,3.813756675,2.574396486,4.102891947,-1.034658415,7.423388475,-1.482393887,3.820461272,,,
BPNINE-JNR.mp3,0.3290236965642924,0.11712290346622467,1777.2523411295847,1915.636857,3554.37316,0.078567682,-202.6007104,107.7200629,11.13484649,8.554608176,0.513089129,-1.688484876,-8.983941826,-5.952024851,-15.87536484,-1.446856845,-6.933013044,-2.480753587,-2.988114707,-3.168331599,-1.238588007,2.925696306,-4.095285252,3.363314335,-2.704216864,-3.682156396,,,
Bruce十三-FLEE(prod.$noopcatt$).mp3,0.4351410234868615,0.19188514351844788,2247.7170244526346,2564.853652,4840.555962,0.093233034,-106.7889709,98.45726283,34.03704717,29.06621641,2.022901285,11.03552213,1.237205001,7.552836657,-5.621205648,2.450042499,-1.651877034,5.049835982,-4.046341149,3.883448972,-1.280919399,3.779890858,-1.947192267,1.816639294,-4.60169484,1.161415351,,,
